StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,ABBMC1,ABBMC2,AWBMC1,AWBMC2,ACBMC1,ACBMC2,ACB1,ACB2,ACB3,ACB4,ACB5,ACB6,AWB1,AWB2,AWB3,AWB4,AWB5,AWB6,AWB7,AWB8,ABB1,ABB2,ABB3,ABB4,ABB5,ABB6,CN1,CN2,CN3,CN4,CN5,CN6,RS1,RS2,RS3,RS4,RS5,RS6,CS1,CS2,CS3,CS4,CS5,CS6,CR1,CR2,CR3,CR4,CR5,CR6,RR1,RR2,RR3,RR4,Attention,RR5,MenGB,WomenGB,LGBTGB,StraightGB,MuslimGB,WhiteGB,HispanicGB,ConservGB,LibGB,BlackGB,AtheistGB,ChristGB,WealthyGB,GB_DO,MenFT,WomenFT,LGBTFT,StraightFT,MuslimFT,WhiteFT,HispanicFT,ConservFT,LibFT,BlackFT,AtheistFT,ChristFT,WealthyFT,FT_DO,SDO1,SDO2,SDO3,SDO4,genbias_1,genfeel_2,Age_1,Christian,E,F,Religion,Religiosity,US,RaceAll,RaceAll_8_TEXT,RaceOne,Politics,SO,SO_5_TEXT,G,G_5_TEXT,T,CID1,CID2,CID3,CID4,CID5,BID1,BID2,BID3,BID4,BID5,WID1,WID2,WID3,WID4,WID5,Q78,Q79,aid,FL_31_DO,FL_38_DO,FL_39_DO,Bias,Biasn,Fundamentalism,Evangelical,AntiChristian,ChristNationalism,ChristRT,AntiWhite,AntiBlack,RaceST,RaceRT,ChristST,SDO,WhiteID,ChristianID
Start Date,End Date,Progress,Duration (in seconds),Finished,Recorded Date,User Language,Which of the following did the article NOT discuss?,"According to the article, Black people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, White people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, Christians perceive bias in the U.S.",Christians are victims of prejudice in the U.S.,Christians' freedoms are restricted as a result of discrimination in the U.S.,Christians are unlikely to be victims of religious discrimination in the U.S.,Discrimination against Christians is on the rise in the U.S.,Christians do not have as many freedoms as non-Christians in the U.S.,Christians do not experience religious bias in the U.S.,White people are victims of prejudice in the U.S.,White people's freedoms are restricted as a result of discrimination in the U.S.,White people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against White people is on the rise in the U.S.,White people do not have as many freedoms as non-White people in the U.S.,White people do not experience racial bias in the U.S.,The tables have turned; White people are now likely to experience discrimination,Recent efforts to achieve racial equality have disadvantaged White people,Black people are victims of prejudice in the U.S.,Black people's freedoms are restricted as a result of discrimination in the U.S.,Black people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against Black people is on the rise in the U.S.,Black people do not have as many freedoms as non-Black people in the U.S.,Black people do not experience racial bias in the U.S.,The federal government should declare the United States a Christian Nation,The federal government should advocate Christian values,The federal government should allow the display of religious symbols in public spaces,The federal government should allow prayer in public schools,The success of the United States is part of God’s plan,The federal government should enforce a strict separation of church and state,I am concerned that my racial group's culture is being undermined in the U.S.,I worry about threats to the values and opinions of my racial group,My racial group's values and opinions are safe in the U.S.,I am worried that people in the U.S. don't respect what people of my racial group have to say,People of my racial group can feel safe expressing their opinions and values in the U.S.,I worry that my racial group is being unfairly censored in the U.S.,I am concerned that Christian culture is being undermined in the U.S.,I worry about threats to my religious values,Christian values are safe in the U.S.,I am worried that people in the U.S. don't respect Christian values,I feel safe expressing Christian values in the U.S.,I worry that Christian morality is under threat in the U.S.,I am concerned about Christians' livelihood in the U.S.,I worry about Christians' physical safety in the U.S.,I feel confident about Christians' economic prospects in the U.S.,I worry that Christian businesses and organizations in the U.S. who stick by their values will face negative repercussions,I worry that certain job options will be blocked to Christians who refuse to compromise their morals,I am concerned that Christian businesses will be boycotted for staying true to their values,I am concerned about my racial group's livelihood in the U.S.,I worry about my racial group's physical safety in the U.S.,I feel confident about my racial group's economic prospects in the U.S.,"I worry that businesses and organizations with ""too many"" members of my racial group will face negative repercussions",Please select 5 to indicate you are paying attention,I worry that people of my racial group will have difficulties getting hired in the future,To what extent do the following groups face bias and discrimination in the United States? - Men,To what extent do the following groups face bias and discrimination in the United States? - Women,To what extent do the following groups face bias and discrimination in the United States? - LGBT people,To what extent do the following groups face bias and discrimination in the United States? - Straight/heterosexual people,To what extent do the following groups face bias and discrimination in the United States? - Muslims,To what extent do the following groups face bias and discrimination in the United States? - White people,To what extent do the following groups face bias and discrimination in the United States? - Hispanic people,To what extent do the following groups face bias and discrimination in the United States? - Conservatives,To what extent do the following groups face bias and discrimination in the United States? - Liberals,To what extent do the following groups face bias and discrimination in the United States? - Black people,To what extent do the following groups face bias and discrimination in the United States? - Atheists,To what extent do the following groups face bias and discrimination in the United States? - Christians,To what extent do the following groups face bias and discrimination in the United States? - Wealthy people,To what extent do the following groups face bias and discrimination in the United States? - Display Order,Please indicate how warm or cold you feel towards the following groups: - Men,Please indicate how warm or cold you feel towards the following groups: - Women,Please indicate how warm or cold you feel towards the following groups: - LGBT people,Please indicate how warm or cold you feel towards the following groups: - Straight/heterosexual people,Please indicate how warm or cold you feel towards the following groups: - Muslims,Please indicate how warm or cold you feel towards the following groups: - White people,Please indicate how warm or cold you feel towards the following groups: - Hispanic people,Please indicate how warm or cold you feel towards the following groups: - Conservatives,Please indicate how warm or cold you feel towards the following groups: - Liberals,Please indicate how warm or cold you feel towards the following groups: - Black people,Please indicate how warm or cold you feel towards the following groups: - Atheists,Please indicate how warm or cold you feel towards the following groups: - Christians,Please indicate how warm or cold you feel towards the following groups: - Wealthy people,Please indicate how warm or cold you feel towards the following groups: - Display Order,"In setting priorities, we must consider all groups",We should not push for group equality,Group equality should be our ideal,Superior groups should dominate inferior groups,To what extent do most groups in the U.S. face bias and discrimination? - Most groups in America,Please indicate how warm or cold you usually feel toward people in general - People in general,What is your Age? - Age,Do you think of yourself as a Christian?,"Would you describe yourself as ""born-again"" and/or an evangelical Christian?",Do you consider yourself a fundamentalist Christian (a fundamentalist Christian is someone who believes in the literal truth of the Bible)?,"What is your present religion, if any?",How religious are you?,Do you currently live in the United States?,What is your race/ethnicity? (Check all that apply) - Selected Choice,What is your race/ethnicity? (Check all that apply) - Other (please specify) - Text,Which of the following best describes you?,"In general, do you think of yourself as ____________?",How do you identify in terms of sexual orienation? - Selected Choice,How do you identify in terms of sexual orienation? - Prefer to self-describe - Text,What most closely describes your gender identity? - Selected Choice,What most closely describes your gender identity? - Not listed - Text,Are you transgender?,My religion is an important reflection of who I am,"In general, my religion is an important part of my self-image",My religion has little to do with how I feel about myself,My religion is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Christians,Being Black is an important reflection of who I am,"In general, being Black is an important part of my self-image","Overall, being Black has very little to do with how I feel about myself",Being Black is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Black people,Being White is an important reflection of who I am,"In general, being White is an important part of my self-image","Overall, being White has very little to do with how I feel about myself",Being White is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other White people,What do you think the study was about?,Have you completed a study similar to this one previously?,aid,FL_31 - Block Randomizer - Display Order,FL_38 - Block Randomizer - Display Order,FL_39 - Block Randomizer - Display Order,,,,,,,,,,,,,,,
12/10/21 18:28,12/10/21 19:10,100,2480,1,12/10/21 19:10,EN,NA,NA,NA,NA,4,1,6,5,1,7,4,1,4,3,1,6,2,1,6,5,4,5,3,3,1,2,3,4,7,4,5,2,6,6,1,5,2,7,7,6,1,6,2,7,6,6,3,7,6,7,5,5,5,4,5,6,60,15,50,60,40,60,30,85,NA,25,NA,80,50,12|7|5|9|2|10|3|6|8|4|13|11|1,80,80,70,90,60,70,70,85,25,70,50,85,70,7|13|4|6|2|12|8|11|10|3|9|5|1,4,4,6,1,50,50,34,1,2,2,1,6,1,5,NA,5,6,1,NA,1,NA,2,6,6,3,3,3,NA,NA,NA,NA,NA,1,1,7,7,1,Oppression against Christians in this country.,2,61b3fe66-6560-61de-d17a-46782d83e2cc,FL_34,AWB|ACB,ChristianSymbolic|RacialSymbolic|RacialRealistic|ChristianRealistic,Christian,1,No,No,6,4.166666667,5.833333333,5,4,6.166666667,4.6,6.5,5.25,1,5
12/10/21 18:53,12/10/21 19:12,100,1132,1,12/10/21 19:12,EN,NA,NA,4,1,NA,NA,5,5,2,6,4,1,5,5,1,5,5,1,5,5,5,5,1,3,4,5,2,5,4,5,5,7,5,5,3,3,4,5,5,5,3,6,6,6,5,5,5,5,5,3,4,6,4,5,5,4,20,33,5,30,4,40,10,50,4,30,5,50,4,11|1|12|3|5|4|10|13|9|8|2|6|7,89,94,5,90,30,89,70,70,10,66,5,100,49,8|1|5|7|11|10|4|13|9|12|6|2|3,6,1,4,1,20,89,69,1,2,2,1,7,1,5,NA,5,4,1,NA,1,NA,2,7,7,1,1,5,NA,NA,NA,NA,NA,2,2,3,3,3,Racial perceptions,2,61b40459-edc2-eba8-185c-383fb71d1fd0,FL_36,ACB|AWB,RacialRealistic|ChristianRealistic|RacialSymbolic|ChristianSymbolic,White,2,No,No,5.5,4.666666667,4.666666667,5.5,4.5,4.5,4.6,4.833333333,6,3.4,6.6
12/10/21 19:39,12/10/21 19:55,100,986,1,12/10/21 19:55,EN,NA,NA,NA,NA,4,1,6,6,1,7,6,1,4,4,1,7,3,3,5,4,7,7,1,7,1,1,7,7,7,7,4,5,4,5,5,5,5,5,7,7,3,7,5,7,7,7,4,7,7,7,5,6,3,4,5,4,25,45,79,22,79,25,61,34,23,89,42,75,14,1|8|2|7|11|4|9|5|3|12|10|13|6,85,88,81,87,85,87,83,28,65,91,53,90,64,7|8|12|3|2|5|11|10|1|13|6|4|9,7,1,7,1,49,59,59,1,1,1,1,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,1,1,5,NA,NA,NA,NA,NA,4,4,7,7,4,Christianity and prejudice,2,61b40d2c-bfe1-b4d1-2fa4-98561fb35f15,FL_34,AWB|ACB,ChristianRealistic|RacialSymbolic|RacialRealistic|ChristianSymbolic,Christian,1,Yes,Yes,6.5,6.166666667,6.5,4.875,6,4.166666667,4.8,6,7,2.8,6.6
12/10/21 19:51,12/10/21 20:04,100,751,1,12/10/21 20:04,EN,4,1,NA,NA,NA,NA,7,5,5,5,6,2,7,6,6,6,4,3,6,6,5,5,2,5,4,4,5,5,4,7,7,5,4,4,5,4,2,3,6,6,2,6,4,5,4,4,4,5,6,6,5,4,4,5,5,5,63,85,70,64,73,100,78,29,84,53,37,62,43,9|2|7|6|4|5|12|11|3|13|1|10|8,17,82,5,72,4,85,18,63,6,13,64,70,10,2|13|11|10|1|3|5|9|12|7|8|4|6,6,4,4,3,12,48,75,1,1,1,1,4,1,5,NA,5,6,1,NA,0,NA,2,5,5,3,2,6,NA,NA,NA,NA,NA,5,5,4,5,4,Whether people have prejudices about different groups of people.,1,61b411f4-f345-ff12-06fb-f34a4d67c5b6,FL_37,AWB|ACB,ChristianRealistic|RacialSymbolic|ChristianSymbolic|RacialRealistic,Black,3,Yes,Yes,5.333333333,5.5,4.833333333,5.25,4.833333333,4,4.6,5.5,4.75,4.2,5.4
12/10/21 20:14,12/10/21 20:22,100,469,1,12/10/21 20:22,EN,NA,NA,4,1,NA,NA,6,6,2,5,4,2,4,3,2,5,3,2,4,5,5,5,2,4,5,3,3,3,5,6,5,4,2,2,5,3,5,2,2,5,2,5,2,3,2,2,6,2,2,2,2,2,5,2,5,2,17,68,76,22,76,52,77,86,20,75,23,74,20,12|10|6|9|4|2|5|1|13|7|3|11|8,76,81,24,75,73,55,19,12,89,31,73,17,29,6|11|2|10|1|5|7|4|3|13|8|12|9,7,1,7,1,100,53,35,1,1,2,1,2,1,5,NA,5,6,1,NA,0,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,5,5,5,2,Racism,2,61b41769-53bc-275a-15fd-291d67558b6a,FL_36,ACB|AWB,ChristianRealistic|RacialRealistic|ChristianSymbolic|RacialSymbolic,White,2,No,Yes,5.5,4.333333333,2.666666667,4.5,5,2.5,2.2,4.5,7,3.6,3.6
12/10/21 20:24,12/10/21 20:28,100,231,1,12/10/21 20:28,EN,NA,NA,NA,NA,NA,NA,3,4,3,4,3,4,6,4,4,4,3,2,3,3,6,6,2,6,5,4,5,4,3,4,7,3,4,6,5,3,5,4,5,6,4,6,6,4,5,6,4,4,4,3,5,6,6,4,5,6,83,63,47,63,65,56,42,21,77,66,58,19,100,10|2|6|4|9|5|12|7|13|8|11|3|1,40,88,69,78,82,79,59,61,59,68,50,62,74,5|1|12|10|3|8|6|9|11|2|13|7|4,6,6,5,4,70,59,22,1,2,2,2,6,1,5,NA,5,4,4,NA,0,NA,2,6,6,6,5,5,NA,NA,NA,NA,NA,5,6,4,6,4,Different groups of people dealing with different things,2,61b419a2-020f-80d9-4bdb-41e1eed83d3b,FL_35,AWB|ACB,ChristianSymbolic|RacialRealistic|RacialSymbolic|ChristianRealistic,None,0,No,No,3.833333333,4.333333333,4.333333333,4.125,5.5,3.833333333,4.6,4.5,4.25,4.2,4.4
12/10/21 20:12,12/10/21 20:29,100,979,1,12/10/21 20:29,EN,NA,NA,4,1,NA,NA,7,7,1,7,7,1,7,7,1,7,7,1,7,7,2,2,3,1,1,7,7,7,7,7,7,1,7,7,1,7,1,7,7,7,1,7,4,7,7,7,1,7,7,7,7,7,7,7,5,7,100,52,0,100,46,100,52,100,0,49,0,100,1,12|13|7|9|3|1|5|8|2|6|4|11|10,100,51,0,100,0,100,49,100,0,0,0,100,0,1|5|10|3|9|11|13|2|6|12|7|8|4,7,7,1,4,78,77,74,1,1,1,1,7,1,5,NA,5,7,1,NA,1,NA,2,7,7,1,1,7,NA,NA,NA,NA,NA,7,7,1,1,7,The change in America in bias to satisfy the liberals who want to cause trouble and division.,2,61b416ee-2aa9-6223-9799-49860712c4c0,FL_36,ACB|AWB,ChristianSymbolic|ChristianRealistic|RacialRealistic|RacialSymbolic,White,2,Yes,Yes,7,6,6,7,2,7,5.8,6.5,3.25,7,7
12/10/21 18:32,12/10/21 20:33,100,7226,1,12/10/21 20:33,EN,NA,NA,NA,NA,NA,NA,4,4,3,5,3,3,2,2,5,6,2,4,6,6,6,6,2,6,6,2,6,5,5,4,5,4,4,5,3,4,5,5,5,5,4,5,4,4,5,5,5,6,6,6,5,5,3,3,5,5,93,32,48,95,85,72,31,54,83,73,50,45,46,6|11|5|7|2|9|12|4|1|3|8|13|10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7|11|9|4|5|10|12|1|13|2|6|8|3,5,3,5,3,53,80,69,1,1,1,1,6,1,5,NA,5,4,1,NA,0,NA,2,6,6,3,4,4,NA,NA,NA,NA,NA,6,6,5,5,4,People with different races and backgrounds.,2,61b3ff65-5117-5040-9e1e-20b0eb3c40aa,FL_35,ACB|AWB,ChristianRealistic|RacialSymbolic|RacialRealistic|ChristianSymbolic,None,0,Yes,Yes,4.333333333,4.833333333,5.5,3.875,6,4.333333333,4.6,4.5,5,4.4,5
12/10/21 20:25,12/10/21 20:38,100,787,1,12/10/21 20:38,EN,NA,NA,NA,NA,4,1,7,7,1,7,7,4,7,7,7,7,7,5,7,7,1,1,1,1,1,3,7,7,7,7,4,1,5,7,4,7,1,7,7,7,4,7,4,7,7,7,7,7,6,6,7,7,7,7,5,7,NA,NA,100,28,50,49,NA,NA,NA,48,0,100,100,5|4|3|12|13|10|11|2|8|6|9|7|1,100,100,100,100,NA,100,NA,NA,NA,48,NA,100,NA,2|9|1|5|7|11|3|13|4|10|6|12|8,7,1,7,1,54,69,36,1,2,1,1,5,1,5,NA,5,4,4,NA,0,NA,2,5,5,7,7,1,NA,NA,NA,NA,NA,4,4,7,7,1,Interesting,2,61b4198b-e750-5224-4aea-86043fd81b03,FL_34,ACB|AWB,RacialRealistic|ChristianRealistic|RacialSymbolic|ChristianSymbolic,Christian,1,Yes,No,6.5,5.5,6.666666667,5.75,2.666666667,6.166666667,5.8,6,7,2.2,2.6
12/10/21 20:39,12/10/21 20:54,100,873,1,12/10/21 20:54,EN,NA,NA,4,1,NA,NA,5,5,3,6,3,3,5,5,4,NA,3,4,5,5,5,4,3,4,4,3,4,5,6,6,4,2,5,6,4,6,3,5,6,6,2,6,5,5,4,5,4,6,7,7,4,5,5,4,5,5,63,74,69,63,64,83,46,91,NA,65,27,81,93,4|9|1|3|2|7|11|5|8|10|12|6|13,85,89,50,86,91,84,91,62,32,87,11,91,82,9|6|4|8|2|7|5|13|1|10|12|3|11,6,2,6,1,73,89,73,1,1,2,1,7,1,5,NA,5,4,1,NA,1,NA,2,7,7,1,1,4,NA,NA,NA,NA,NA,6,6,2,2,4,Differenal,2,61b41d2f-9062-9115-1d17-51894f30e96b,FL_36,ACB|AWB,RacialRealistic|RacialSymbolic|ChristianSymbolic|ChristianRealistic,White,2,No,Yes,4.833333333,4.5,5.5,4.428571429,4.5,5.166666667,4.2,5.333333333,6.25,5.6,6.4
12/10/21 20:38,12/10/21 20:58,100,1195,1,12/10/21 20:58,EN,4,1,NA,NA,NA,NA,6,4,3,7,1,3,3,1,3,7,1,3,4,4,2,1,6,1,1,2,6,7,6,6,7,4,4,5,4,5,4,4,7,7,2,7,6,7,4,4,4,7,7,7,4,4,4,4,5,5,26,15,18,14,26,15,15,37,6,15,8,27,11,2|8|13|1|7|6|4|9|3|10|5|12|11,44,54,9,53,13,54,53,73,1,53,0,91,22,7|11|1|8|9|6|2|5|10|13|12|4|3,4,7,1,4,11,73,69,1,1,1,1,7,1,5,NA,5,6,1,NA,0,NA,2,7,7,1,1,5,NA,NA,NA,NA,NA,4,4,4,7,5,Bias in the US,2,61b41cc8-489a-bb67-ebea-7821dbf57362,FL_37,ACB|AWB,ChristianRealistic|ChristianSymbolic|RacialRealistic|RacialSymbolic,Black,3,Yes,Yes,4.666666667,6,5.5,3.75,2.166666667,4.333333333,4.2,6,2.5,3.6,6.6
12/10/21 20:42,12/10/21 20:58,100,971,1,12/10/21 20:58,EN,NA,NA,NA,NA,4,1,7,7,1,7,5,1,7,7,1,7,5,1,7,7,4,1,2,4,1,3,7,7,7,7,7,7,7,7,5,5,5,7,7,7,3,7,5,7,7,4,5,7,6,5,5,5,6,5,5,4,32,31,42,71,29,65,47,100,30,NA,38,92,99,6|4|8|5|7|13|11|9|3|2|1|10|12,100,100,35,100,34,100,88,100,27,92,44,100,100,6|8|7|11|1|9|4|12|5|10|3|2|13,5,2,7,1,41,NA,36,1,1,2,1,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,2,1,6,NA,NA,NA,NA,NA,7,7,5,4,5,The feelings and views of Christians and White people,2,61b41db0-2221-46e3-7cc8-28c236b53ec1,FL_34,AWB|ACB,ChristianRealistic|RacialRealistic|RacialSymbolic|ChristianSymbolic,Christian,1,No,Yes,6.666666667,7,5.666666667,6.75,3.5,5.333333333,4.2,6,6.25,5.2,6.6
12/10/21 20:50,12/10/21 21:01,100,621,1,12/10/21 21:01,EN,NA,NA,NA,NA,NA,NA,7,7,1,7,4,1,7,6,2,7,5,1,7,6,4,4,4,4,2,4,3,4,7,7,7,4,4,7,1,3,2,2,7,7,4,4,4,7,4,4,3,7,4,6,4,4,1,4,5,5,78,80,24,73,20,89,47,100,27,53,17,96,22,13|9|5|2|1|12|6|4|10|7|11|3|8,35,38,65,49,54,19,75,26,84,31,60,26,100,4|10|2|1|11|3|9|5|8|6|7|13|12,4,4,4,1,73,65,72,1,2,1,2,7,1,5,NA,5,4,1,NA,0,NA,2,7,7,2,1,7,NA,NA,NA,NA,NA,4,4,3,3,3,Bias in us,2,61b41fc6-54c7-35b5-6e37-1dc6df7838b6,FL_35,AWB|ACB,RacialRealistic|ChristianSymbolic|ChristianRealistic|RacialSymbolic,None,0,Yes,No,6.5,5.333333333,4.666666667,6.375,3.666666667,4.833333333,4.8,5.5,4.75,4.2,6.8
12/10/21 20:50,12/10/21 21:03,100,776,1,12/10/21 21:03,EN,4,1,NA,NA,NA,NA,3,2,5,3,2,2,2,2,5,3,2,3,3,4,2,2,3,2,2,3,3,5,6,6,6,6,3,3,5,4,5,5,5,5,3,3,5,5,4,2,5,4,5,4,4,4,5,2,5,3,34,18,59,21,20,21,19,79,27,20,62,22,16,2|1|7|5|6|10|12|4|13|8|3|11|9,100,100,100,100,81,100,100,100,50,85,100,100,86,5|9|10|2|1|3|4|6|8|13|7|12|11,6,2,4,2,34,100,65,1,1,2,1,5,1,5,NA,5,5,1,NA,1,NA,2,5,5,1,2,2,NA,NA,NA,NA,NA,2,2,5,5,2,Politically skewed points of view.,2,61b41fab-ad61-e8a0-0ac4-a7dc94312b1e,FL_37,ACB|AWB,ChristianSymbolic|ChristianRealistic|RacialSymbolic|RacialRealistic,Black,3,No,Yes,3.166666667,5.333333333,4,3,3,3.5,3.2,4.333333333,5.5,2.4,5
12/10/21 21:02,12/10/21 21:11,100,576,1,12/10/21 21:11,EN,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,4,4,4,4,5,3,5,6,6,6,3,3,3,3,4,5,5,6,3,6,4,4,4,4,4,3,5,3,4,4,5,3,3,3,3,3,3,3,3,3,3,3,5,3,72,54,69,69,67,71,70,72,68,66,68,52,70,12|2|5|11|1|8|7|9|13|3|10|4|6,77,78,80,75,79,77,78,78,78,75,74,77,79,7|12|4|9|8|13|6|3|5|10|11|2|1,4,4,4,3,56,81,88,1,2,1,2,5,1,5,NA,5,4,1,NA,0,NA,2,4,4,4,5,3,NA,NA,NA,NA,NA,3,3,3,3,2,racial discrimination,2,61b42266-d94e-7bbe-2481-0659b1a5913d,FL_35,AWB|ACB,RacialSymbolic|ChristianRealistic|RacialRealistic|ChristianSymbolic,None,0,Yes,No,4,4.833333333,3,4.625,4.666666667,3.833333333,3.4,3.666666667,4.25,3.6,3.6
12/10/21 21:08,12/10/21 21:23,100,869,1,12/10/21 21:23,EN,NA,NA,NA,NA,4,1,4,2,5,2,1,3,1,1,7,1,1,7,1,1,7,7,2,5,5,1,1,4,5,5,1,5,1,1,7,1,7,1,2,1,6,3,7,2,1,1,5,1,2,2,1,1,6,1,5,1,0,51,43,0,29,0,62,12,8,62,8,8,0,2|10|7|11|12|4|13|9|3|1|5|6|8,87,93,88,96,88,81,81,62,82,95,53,82,76,8|6|7|2|11|1|3|12|10|4|13|5|9,7,1,7,1,40,90,69,1,2,2,2,5,1,5,NA,5,3,1,NA,0,NA,2,5,4,3,3,4,NA,NA,NA,NA,NA,5,5,4,4,2,"How people perceive prejudice against themselves (particularly Christians) and others, depending on religion, color, gender, etc.",2,61b423e9-5eb3-f4ce-7cc5-03cdd4db84ee,FL_34,AWB|ACB,ChristianSymbolic|ChristianRealistic|RacialSymbolic|RacialRealistic,Christian,1,No,No,2.833333333,3.5,2,1,6.166666667,1,1.2,1.833333333,7,4,4.6
12/10/21 20:55,12/10/21 22:00,100,3873,1,12/10/21 22:00,EN,NA,NA,NA,NA,4,1,7,7,1,7,4,1,4,4,4,4,4,2,5,4,7,7,7,7,7,1,4,6,4,4,5,7,2,2,4,4,5,2,5,5,4,5,6,4,4,4,4,4,5,4,2,3,4,4,5,2,44,55,95,49,100,51,92,52,74,70,80,60,34,12|6|8|9|3|11|7|2|10|4|5|13|1,90,93,92,100,82,92,92,97,60,92,40,100,83,2|11|9|6|3|5|4|10|7|8|12|13|1,7,1,7,1,63,96,74,1,2,1,1,5,1,5,NA,5,4,1,NA,0,NA,2,6,6,2,2,2,NA,NA,NA,NA,NA,5,5,6,3,3,"Race,equality,morality, political views",2,61b41e39-c632-6ef7-0554-afcf9ffb987f,FL_34,ACB|AWB,RacialSymbolic|RacialRealistic|ChristianRealistic|ChristianSymbolic,Christian,1,Yes,No,6.5,5,4.166666667,4.375,6,2.833333333,3,4.166666667,7,4,5.2
12/10/21 22:56,12/10/21 23:10,100,841,1,12/10/21 23:10,EN,NA,NA,NA,NA,NA,NA,1,1,1,2,1,6,1,1,7,6,1,1,1,1,5,5,2,4,5,1,1,2,3,6,6,5,1,1,6,3,5,1,1,1,7,3,5,2,4,4,5,1,1,1,7,7,7,1,5,2,49,0,89,32,82,0,62,50,47,95,59,36,2,6|2|8|9|1|10|4|13|3|11|7|5|12,100,100,25,100,100,100,100,93,100,100,100,100,100,8|11|12|4|3|5|9|10|6|7|13|1|2,7,7,7,1,7,100,45,1,1,1,2,6,1,5,NA,5,1,4,NA,1,NA,2,7,7,7,1,7,NA,NA,NA,NA,NA,7,7,7,2,7,Discrimination in the US,2,61b43d42-57ee-109f-0eec-e8f3f48f3c98,FL_35,ACB|AWB,RacialRealistic|ChristianRealistic|ChristianSymbolic|RacialSymbolic,None,0,Yes,Yes,2.333333333,3.833333333,2.666666667,2.375,5.333333333,1.833333333,3.6,1.833333333,5.5,5.6,5.8
12/10/21 23:16,12/10/21 23:31,100,900,1,12/10/21 23:31,EN,NA,NA,NA,NA,NA,NA,7,4,1,7,6,1,7,7,1,7,4,1,7,7,2,2,2,1,4,3,7,7,7,7,7,4,7,7,2,6,5,7,7,7,2,6,6,7,7,7,4,6,7,7,7,7,7,6,5,7,71,90,6,98,0,98,NA,100,NA,73,NA,100,1,7|11|9|12|6|4|1|5|13|10|8|3|2,100,100,15,100,49,100,100,100,1,100,13,100,67,7|12|1|9|13|2|4|5|8|10|6|11|3,7,4,3,1,51,96,76,1,1,1,3,6,1,5,NA,5,7,1,NA,0,NA,2,7,7,2,4,1,NA,NA,NA,NA,NA,7,7,7,7,1,Dealing with prejudice,2,61b44198-4bf9-e698-43c8-b57629dd55a2,FL_35,ACB|AWB,ChristianRealistic|ChristianSymbolic|RacialRealistic|RacialSymbolic,None,0,Yes,Yes,6.333333333,6.5,6.333333333,6.625,3.333333333,6,5.6,5.833333333,5.25,3.4,5
12/11/21 6:46,12/11/21 7:02,100,934,1,12/11/21 7:02,EN,NA,NA,4,1,NA,NA,5,5,4,5,3,5,4,4,4,4,2,2,6,6,4,4,2,6,5,2,6,6,6,6,6,6,5,4,6,6,6,6,4,3,6,5,6,5,6,5,3,6,6,6,6,6,6,6,5,6,50,83,92,50,85,53,81,53,52,87,83,75,51,12|2|5|13|4|3|10|11|6|7|8|1|9,100,100,100,100,100,100,100,100,100,100,100,100,100,6|8|11|10|9|13|12|7|4|1|5|2|3,7,1,7,1,51,100,54,1,2,1,1,5,1,5,NA,5,4,1,NA,0,NA,2,5,5,5,1,4,NA,NA,NA,NA,NA,5,5,5,1,5,Religion,2,61b4abd1-0712-113d-f03d-29b83a3e5312,FL_36,AWB|ACB,ChristianSymbolic|ChristianRealistic|RacialSymbolic|RacialRealistic,White,2,Yes,No,4.166666667,6,5.333333333,4.5,5.166666667,4.166666667,5.2,3.5,7,5,4.8
12/11/21 7:18,12/11/21 7:25,100,437,1,12/11/21 7:25,EN,NA,NA,4,1,NA,NA,5,6,2,6,6,2,6,6,6,6,6,6,6,6,5,5,6,6,6,5,2,2,5,6,5,5,5,5,2,4,3,4,6,5,5,6,4,5,6,6,5,6,6,NA,5,5,4,3,5,6,65,88,83,64,90,76,87,55,81,84,12,86,20,8|2|4|6|12|1|13|11|9|3|10|5|7,82,84,46,85,85,88,80,88,84,86,32,89,68,9|4|7|5|8|2|6|12|13|10|11|3|1,6,3,5,2,85,81,60,1,1,1,1,4,1,5,NA,5,6,1,NA,0,NA,2,6,6,6,2,5,NA,NA,NA,NA,NA,5,5,7,6,5,Overall discrimination in America today,2,61b4b301-40bc-508f-8fab-951a0d8955e5,FL_36,ACB|AWB,RacialSymbolic|ChristianRealistic|ChristianSymbolic|RacialRealistic,White,2,Yes,Yes,5.833333333,4.166666667,5.8,5,4.5,4.833333333,4.6,4.833333333,5.5,3.6,5
