StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,ABBMC1,ABBMC2,AWBMC1,AWBMC2,ACBMC1,ACBMC2,ACB1,ACB2,ACB3,ACB4,ACB5,ACB6,AWB1,AWB2,AWB3,AWB4,AWB5,AWB6,AWB7,AWB8,ABB1,ABB2,ABB3,ABB4,ABB5,ABB6,CN1,CN2,CN3,CN4,CN5,CN6,RS1,RS2,RS3,RS4,RS5,RS6,CS1,CS2,CS3,CS4,CS5,CS6,CR1,CR2,CR3,CR4,CR5,CR6,RR1,RR2,RR3,RR4,Attention,RR5,MenGB,WomenGB,LGBTGB,StraightGB,MuslimGB,WhiteGB,HispanicGB,ConservGB,LibGB,BlackGB,AtheistGB,ChristGB,WealthyGB,GB_DO,MenFT,WomenFT,LGBTFT,StraightFT,MuslimFT,WhiteFT,HispanicFT,ConservFT,LibFT,BlackFT,AtheistFT,ChristFT,WealthyFT,FT_DO,SDO1,SDO2,SDO3,SDO4,genbias_1,genfeel_2,Age_1,Christian,E,F,Religion,Religiosity,US,RaceAll,RaceAll_8_TEXT,RaceOne,Politics,SO,SO_5_TEXT,G,G_5_TEXT,T,CID1,CID2,CID3,CID4,CID5,BID1,BID2,BID3,BID4,BID5,WID1,WID2,WID3,WID4,WID5,Q78,Q79,aid,FL_31_DO,FL_38_DO,FL_39_DO,Bias,Biasn,Fundamentalism,Evangelical,AntiChristian,ChristNationalism,ChristRT,AntiWhite,AntiBlack,RaceST,RaceRT,ChristST,SDO,WhiteID,ChristianID
Start Date,End Date,Progress,Duration (in seconds),Finished,Recorded Date,User Language,Which of the following did the article NOT discuss?,"According to the article, Black people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, White people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, Christians perceive bias in the U.S.",Christians are victims of prejudice in the U.S.,Christians' freedoms are restricted as a result of discrimination in the U.S.,Christians are unlikely to be victims of religious discrimination in the U.S.,Discrimination against Christians is on the rise in the U.S.,Christians do not have as many freedoms as non-Christians in the U.S.,Christians do not experience religious bias in the U.S.,White people are victims of prejudice in the U.S.,White people's freedoms are restricted as a result of discrimination in the U.S.,White people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against White people is on the rise in the U.S.,White people do not have as many freedoms as non-White people in the U.S.,White people do not experience racial bias in the U.S.,The tables have turned; White people are now likely to experience discrimination,Recent efforts to achieve racial equality have disadvantaged White people,Black people are victims of prejudice in the U.S.,Black people's freedoms are restricted as a result of discrimination in the U.S.,Black people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against Black people is on the rise in the U.S.,Black people do not have as many freedoms as non-Black people in the U.S.,Black people do not experience racial bias in the U.S.,The federal government should declare the United States a Christian Nation,The federal government should advocate Christian values,The federal government should allow the display of religious symbols in public spaces,The federal government should allow prayer in public schools,The success of the United States is part of God’s plan,The federal government should enforce a strict separation of church and state,I am concerned that my racial group's culture is being undermined in the U.S.,I worry about threats to the values and opinions of my racial group,My racial group's values and opinions are safe in the U.S.,I am worried that people in the U.S. don't respect what people of my racial group have to say,People of my racial group can feel safe expressing their opinions and values in the U.S.,I worry that my racial group is being unfairly censored in the U.S.,I am concerned that Christian culture is being undermined in the U.S.,I worry about threats to my religious values,Christian values are safe in the U.S.,I am worried that people in the U.S. don't respect Christian values,I feel safe expressing Christian values in the U.S.,I worry that Christian morality is under threat in the U.S.,I am concerned about Christians' livelihood in the U.S.,I worry about Christians' physical safety in the U.S.,I feel confident about Christians' economic prospects in the U.S.,I worry that Christian businesses and organizations in the U.S. who stick by their values will face negative repercussions,I worry that certain job options will be blocked to Christians who refuse to compromise their morals,I am concerned that Christian businesses will be boycotted for staying true to their values,I am concerned about my racial group's livelihood in the U.S.,I worry about my racial group's physical safety in the U.S.,I feel confident about my racial group's economic prospects in the U.S.,"I worry that businesses and organizations with ""too many"" members of my racial group will face negative repercussions",Please select 5 to indicate you are paying attention,I worry that people of my racial group will have difficulties getting hired in the future,To what extent do the following groups face bias and discrimination in the United States? - Men,To what extent do the following groups face bias and discrimination in the United States? - Women,To what extent do the following groups face bias and discrimination in the United States? - LGBT people,To what extent do the following groups face bias and discrimination in the United States? - Straight/heterosexual people,To what extent do the following groups face bias and discrimination in the United States? - Muslims,To what extent do the following groups face bias and discrimination in the United States? - White people,To what extent do the following groups face bias and discrimination in the United States? - Hispanic people,To what extent do the following groups face bias and discrimination in the United States? - Conservatives,To what extent do the following groups face bias and discrimination in the United States? - Liberals,To what extent do the following groups face bias and discrimination in the United States? - Black people,To what extent do the following groups face bias and discrimination in the United States? - Atheists,To what extent do the following groups face bias and discrimination in the United States? - Christians,To what extent do the following groups face bias and discrimination in the United States? - Wealthy people,To what extent do the following groups face bias and discrimination in the United States? - Display Order,Please indicate how warm or cold you feel towards the following groups: - Men,Please indicate how warm or cold you feel towards the following groups: - Women,Please indicate how warm or cold you feel towards the following groups: - LGBT people,Please indicate how warm or cold you feel towards the following groups: - Straight/heterosexual people,Please indicate how warm or cold you feel towards the following groups: - Muslims,Please indicate how warm or cold you feel towards the following groups: - White people,Please indicate how warm or cold you feel towards the following groups: - Hispanic people,Please indicate how warm or cold you feel towards the following groups: - Conservatives,Please indicate how warm or cold you feel towards the following groups: - Liberals,Please indicate how warm or cold you feel towards the following groups: - Black people,Please indicate how warm or cold you feel towards the following groups: - Atheists,Please indicate how warm or cold you feel towards the following groups: - Christians,Please indicate how warm or cold you feel towards the following groups: - Wealthy people,Please indicate how warm or cold you feel towards the following groups: - Display Order,"In setting priorities, we must consider all groups",We should not push for group equality,Group equality should be our ideal,Superior groups should dominate inferior groups,To what extent do most groups in the U.S. face bias and discrimination? - Most groups in America,Please indicate how warm or cold you usually feel toward people in general - People in general,What is your Age? - Age,Do you think of yourself as a Christian?,"Would you describe yourself as ""born-again"" and/or an evangelical Christian?",Do you consider yourself a fundamentalist Christian (a fundamentalist Christian is someone who believes in the literal truth of the Bible)?,"What is your present religion, if any?",How religious are you?,Do you currently live in the United States?,What is your race/ethnicity? (Check all that apply) - Selected Choice,What is your race/ethnicity? (Check all that apply) - Other (please specify) - Text,Which of the following best describes you?,"In general, do you think of yourself as ____________?",How do you identify in terms of sexual orienation? - Selected Choice,How do you identify in terms of sexual orienation? - Prefer to self-describe - Text,What most closely describes your gender identity? - Selected Choice,What most closely describes your gender identity? - Not listed - Text,Are you transgender?,My religion is an important reflection of who I am,"In general, my religion is an important part of my self-image",My religion has little to do with how I feel about myself,My religion is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Christians,Being Black is an important reflection of who I am,"In general, being Black is an important part of my self-image","Overall, being Black has very little to do with how I feel about myself",Being Black is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Black people,Being White is an important reflection of who I am,"In general, being White is an important part of my self-image","Overall, being White has very little to do with how I feel about myself",Being White is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other White people,What do you think the study was about?,Have you completed a study similar to this one previously?,aid,FL_31 - Block Randomizer - Display Order,FL_38 - Block Randomizer - Display Order,FL_39 - Block Randomizer - Display Order,,,,,,,,,,,,,,,
12/10/21 13:36,12/10/21 13:37,17,33,0,12/10/21 17:36,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61b3b917-754e-3fe3-3e99-a81ea544ee0e,FL_35,NA,NA,None,0,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12/10/21 17:20,12/10/21 17:38,100,1073,1,12/10/21 17:38,EN,NA,NA,NA,NA,NA,NA,7,7,1,7,3,1,6,4,1,7,7,1,6,5,7,7,1,5,6,1,7,7,7,7,7,6,4,5,3,2,4,4,7,4,2,6,6,6,5,5,4,6,6,5,4,5,2,4,5,2,23,68,92,91,33,79,72,49,37,70,82,35,37,9|10|2|13|3|6|8|12|4|1|7|5|11,77,72,11,80,43,80,66,52,51,66,5,100,56,9|5|12|13|7|10|1|3|2|11|6|8|4,7,2,7,1,82,96,59,1,1,1,1,6,1,5,NA,5,4,1,NA,0,NA,2,6,6,1,1,2,NA,NA,NA,NA,NA,6,6,6,6,1,Races religion and discreet,2,61b3ee6f-2cba-ce9d-53e5-cf8eb6540a04,FL_35,ACB|AWB,RacialRealistic|ChristianRealistic|RacialSymbolic|ChristianSymbolic,None,0,Yes,Yes,6.333333333,6.833333333,5.166666667,6.125,6.5,4,4.2,5.166666667,6.75,3.4,5.6
12/10/21 17:33,12/10/21 17:39,100,327,1,12/10/21 17:39,EN,NA,NA,NA,NA,NA,NA,5,5,5,4,4,4,2,1,1,1,1,6,1,1,4,4,4,5,5,5,3,3,4,3,5,4,3,3,3,2,5,5,4,4,3,3,3,3,4,4,5,4,3,3,4,3,4,3,4,3,15,26,50,23,47,16,23,26,79,22,60,35,18,12|5|3|4|9|2|10|11|7|8|6|1|13,30,24,40,25,23,34,13,31,30,28,28,37,16,12|3|11|4|2|8|9|13|1|5|7|10|6,4,4,4,5,35,26,44,1,1,1,1,3,1,5,NA,5,6,1,NA,1,NA,2,4,3,3,3,4,NA,NA,NA,NA,NA,4,4,4,3,4,Bias,2,61b3f1ae-180a-b23c-a01b-8581de757378,FL_35,AWB|ACB,RacialRealistic|RacialSymbolic|ChristianSymbolic|ChristianRealistic,None,0,Yes,Yes,4.166666667,3.666666667,3.833333333,2,4.166666667,3.5,3.4,4,3.75,4.2,4.2
12/10/21 17:26,12/10/21 17:40,100,845,1,12/10/21 17:40,EN,NA,NA,NA,NA,4,2,2,3,4,3,2,3,2,2,3,2,3,2,3,2,2,4,5,2,2,3,4,5,5,6,5,5,3,3,5,2,5,2,5,5,4,3,6,4,5,3,6,4,5,3,2,2,5,2,5,4,77,77,85,53,75,62,26,86,74,56,79,86,69,10|9|3|8|6|7|12|5|2|1|13|4|11,96,93,74,93,60,92,48,60,74,73,67,81,78,7|2|9|6|1|5|8|4|10|12|11|13|3,5,6,6,6,52,52,32,1,1,1,2,5,1,5,NA,5,1,1,NA,0,NA,2,6,6,5,6,5,NA,NA,NA,NA,NA,5,5,4,6,7,It was about.covi 19,2,61b3efd0-408c-a2b9-43e8-7174860da27a,FL_34,ACB|AWB,RacialSymbolic|RacialRealistic|ChristianSymbolic|ChristianRealistic,Christian,1,Yes,Yes,3.166666667,5,4.333333333,3.125,3,2.666666667,2.6,3.833333333,3.75,4.6,4.4
12/10/21 17:29,12/10/21 17:42,100,751,1,12/10/21 17:42,EN,4,1,NA,NA,NA,NA,5,5,3,5,4,3,6,5,3,5,5,3,6,5,5,4,5,2,4,5,4,4,5,5,4,6,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,72,48,48,28,49,45,45,80,20,46,25,45,72,3|13|1|4|8|9|10|7|11|6|12|2|5,50,50,52,52,50,50,49,73,5,50,33,50,52,9|3|4|11|13|5|12|1|2|6|8|10|7,6,3,6,4,28,70,65,1,2,2,1,5,1,5,NA,5,7,1,NA,1,NA,2,5,5,3,5,5,NA,NA,NA,NA,NA,5,5,3,5,5,blacks feeling discriminated against,2,61b3f0d5-be3e-c59f-0dec-80a21be27108,FL_37,ACB|AWB,ChristianRealistic|RacialSymbolic|ChristianSymbolic|RacialRealistic,Black,3,No,No,4.833333333,4.666666667,5,5.25,3.5,4.666666667,4.2,4.5,5.25,4.6,4.6
12/10/21 17:41,12/10/21 17:45,100,233,1,12/10/21 17:45,EN,1,1,NA,NA,NA,NA,6,4,6,5,7,5,5,6,5,6,5,6,4,5,5,6,6,5,6,4,6,3,5,6,5,5,7,5,4,5,7,4,6,5,5,7,5,4,6,5,7,5,5,6,6,5,7,6,5,6,24,71,43,89,49,15,35,79,100,32,70,53,44,2|3|8|10|4|6|13|11|1|9|5|7|12,100,35,79,37,75,62,41,46,29,30,32,59,80,6|10|12|7|5|8|1|4|13|11|2|3|9,6,5,6,5,63,61,85,1,1,2,14,6,1,5,NA,5,6,1,NA,1,NA,2,6,5,7,5,6,NA,NA,NA,NA,NA,6,5,6,6,7,It was good,2,61b3f3b8-0492-6374-507f-aac20ba4fb05,FL_37,AWB|ACB,ChristianSymbolic|ChristianRealistic|RacialRealistic|RacialSymbolic,Black,3,No,Yes,4.5,5,5.666666667,4.5,4.666666667,4.333333333,4.8,4.666666667,4.5,4.4,4.2
12/10/21 13:47,12/10/21 13:52,70,260,0,12/10/21 17:47,EN,NA,NA,NA,NA,NA,NA,3,3,5,3,3,3,4,3,2,2,1,1,1,3,3,4,3,3,5,5,3,5,7,5,4,5,2,3,4,3,3,4,3,3,4,5,5,5,1,4,5,3,3,4,3,3,4,4,3,5,61,31,58,43,48,56,73,51,45,42,40,51,45,6|11|10|2|1|7|8|5|3|13|12|9|4,64,31,55,62,53,0,70,NA,39,27,46,50,55,11|6|8|7|13|2|3|4|1|10|9|5|12,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61b3bc9e-8598-c97f-fa8f-67d3bba353e7,FL_35,AWB|ACB,RacialSymbolic|ChristianRealistic|RacialRealistic|ChristianSymbolic,None,0,NA,NA,3.333333333,4.833333333,3.333333333,3.375,3.833333333,3.5,3.8,3.833333333,3.75,NaN,NaN
12/10/21 17:38,12/10/21 17:48,100,609,1,12/10/21 17:48,EN,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,6,5,5,4,4,4,4,4,4,4,4,3,4,4,5,4,4,3,4,4,4,5,5,4,4,5,3,39,49,46,48,30,45,46,42,31,51,30,49,37,2|13|6|1|11|9|3|4|8|5|10|7|12,50,48,48,51,49,52,50,45,43,48,44,50,48,7|4|5|3|10|12|8|11|6|9|1|13|2,6,6,6,5,50,50,41,1,1,1,1,4,1,5,NA,5,4,1,NA,0,NA,2,4,4,4,3,3,NA,NA,NA,NA,NA,3,3,4,4,4,Race and religion,2,61b3f2a2-69aa-04c8-3508-b6f2f75eee60,FL_35,AWB|ACB,RacialRealistic|RacialSymbolic|ChristianSymbolic|ChristianRealistic,None,0,Yes,Yes,4.333333333,4.666666667,3.833333333,4.5,4.166666667,4,4.2,4.333333333,4.25,3.6,4
12/10/21 17:38,12/10/21 17:50,100,730,1,12/10/21 17:50,EN,NA,NA,4,1,NA,NA,7,7,7,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,7,1,7,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,7,7,5,1,23,54,48,20,13,18,23,57,38,100,65,6,61,10|8|2|13|3|11|6|1|9|5|4|7|12,63,71,16,35,43,71,23,40,18,36,63,100,82,5|8|1|6|10|4|12|7|9|3|11|2|13,7,7,7,7,20,43,36,1,1,1,2,7,1,5,NA,5,1,1,NA,0,NA,2,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,7,1,It's about self image,1,61b3f281-3972-d9b2-cde6-998f9c060fdf,FL_36,ACB|AWB,ChristianRealistic|ChristianSymbolic|RacialSymbolic|RacialRealistic,White,2,Yes,Yes,4,7,2,2.5,5,1,3.4,1,4,3.4,4.6
12/10/21 17:42,12/10/21 17:54,100,710,1,12/10/21 17:54,EN,NA,NA,NA,NA,4,1,4,4,3,4,3,4,5,6,4,5,4,3,5,4,5,5,3,4,4,3,3,4,4,4,5,5,5,5,3,5,4,4,6,5,5,6,4,6,4,5,5,4,5,3,4,6,5,4,5,4,24,48,82,9,66,39,73,49,49,70,43,10,49,4|10|1|2|12|7|5|13|8|9|6|3|11,65,84,75,79,54,79,64,73,87,70,48,91,24,2|10|13|12|5|4|6|3|7|1|8|9|11,5,2,6,4,71,87,68,1,2,2,1,6,1,5,NA,5,2,1,NA,0,NA,2,6,6,3,2,5,NA,NA,NA,NA,NA,5,5,5,5,4,"It is a good study, reflecting many of the issues our nation faces today.",2,61b3f31c-48d6-cf52-1a11-0cb7a3f215ca,FL_34,ACB|AWB,RacialRealistic|ChristianSymbolic|ChristianRealistic|RacialSymbolic,Christian,1,No,No,4,4.166666667,4.333333333,4.75,4.666666667,4.666666667,4.2,5,5.25,4,5.6
12/10/21 17:43,12/10/21 17:55,100,678,1,12/10/21 17:55,EN,2,1,NA,NA,NA,NA,4,2,3,5,2,2,4,3,5,3,3,3,5,4,5,3,2,2,1,3,2,3,6,4,4,3,3,3,3,3,2,3,3,2,4,4,5,2,2,3,2,2,3,3,2,3,3,2,5,3,18,53,75,25,93,40,8,41,92,55,15,20,26,4|3|7|13|5|11|6|10|8|2|12|1|9,74,98,100,56,100,73,86,48,35,77,79,98,66,5|8|12|3|13|7|1|10|11|4|6|9|2,7,7,5,1,55,91,22,1,1,2,15,3,1,5,NA,5,4,1,NA,0,NA,2,4,4,4,5,1,NA,NA,NA,NA,NA,3,3,1,3,1,The way I feel about other people and myself also about the discrimination of different cultures and religions in the world,2,61b3f412-aeeb-b9b6-4d5f-8b931829c8e4,FL_37,AWB|ACB,ChristianSymbolic|ChristianRealistic|RacialRealistic|RacialSymbolic,Black,3,No,Yes,4,3.666666667,2.5,3.75,3.666666667,3.833333333,3,3,5,3.8,3.2
12/10/21 17:40,12/10/21 17:56,100,975,1,12/10/21 17:56,EN,4,1,NA,NA,NA,NA,2,1,7,1,1,2,1,1,6,4,1,2,5,5,3,2,5,6,5,3,2,3,6,1,1,6,2,3,4,2,6,2,5,2,5,6,6,3,5,3,6,4,4,2,2,6,3,3,5,2,17,71,NA,12,67,21,41,83,75,74,24,30,8,9|2|12|8|13|10|4|1|7|3|11|6|5,92,90,71,94,74,97,80,83,93,77,66,98,74,9|5|11|1|3|10|12|13|6|4|8|2|7,6,6,5,1,21,100,82,1,2,2,2,5,1,5,NA,5,6,1,NA,0,NA,2,5,5,2,2,3,NA,NA,NA,NA,NA,5,4,7,7,2,religion and race,2,61b3f305-21f1-5a34-1392-febf1e68abb6,FL_37,ACB|AWB,ChristianRealistic|RacialRealistic|ChristianSymbolic|RacialSymbolic,Black,3,No,No,2,3.166666667,4,3.125,4,2.5,3.6,3.5,5,2.6,5
12/10/21 17:42,12/10/21 17:57,100,871,1,12/10/21 17:57,EN,NA,NA,4,1,NA,NA,7,4,1,7,1,1,7,7,1,7,1,1,7,7,4,1,3,1,1,2,7,7,7,7,7,7,7,7,1,6,1,7,7,7,1,7,4,7,7,7,2,7,7,7,5,5,2,7,5,7,22,28,9,59,26,51,14,86,2,5,4,60,6,7|9|6|10|12|11|5|2|8|3|4|1|13,50,51,49,50,40,60,50,73,1,50,16,50,31,6|11|4|2|10|5|9|7|3|12|13|1|8,7,1,7,4,20,50,62,1,1,2,14,1,1,5,NA,5,7,1,NA,0,NA,2,5,4,4,4,4,NA,NA,NA,NA,NA,7,7,4,4,6,Prejudice and discrimination,2,61b3f390-1d33-e77f-dde6-d37fad71acb9,FL_36,AWB|ACB,RacialSymbolic|ChristianSymbolic|ChristianRealistic|RacialRealistic,White,2,No,Yes,5.5,7,6.166666667,6.25,3,6.833333333,6,6.5,6.25,5.6,4.2
12/10/21 17:42,12/10/21 17:57,100,899,1,12/10/21 17:57,EN,NA,NA,NA,NA,3,1,2,2,5,5,2,3,4,2,6,5,3,5,3,5,4,5,1,2,2,5,2,4,6,5,4,1,5,6,3,2,1,3,2,2,6,2,5,2,5,2,5,2,2,2,2,2,4,2,5,2,NA,40,76,75,51,20,50,25,27,25,NA,11,NA,6|3|13|8|4|11|2|5|7|9|12|1|10,100,100,100,100,100,100,100,100,100,100,100,100,100,2|7|1|3|11|6|5|9|12|10|4|13|8,6,1,7,1,49,81,38,1,2,2,2,4,1,5,NA,5,4,4,NA,0,NA,2,4,2,6,4,1,NA,NA,NA,NA,NA,4,4,4,7,7,Bias of different people but not just about color but different types of people,2,61b3f3e7-bd4e-79fa-9816-51c72560fe39,FL_34,AWB|ACB,ChristianRealistic|RacialSymbolic|ChristianSymbolic|RacialRealistic,Christian,1,No,No,3.166666667,3.666666667,3,3.375,3.833333333,4.666666667,2.4,2.166666667,6.75,4,2.6
12/10/21 17:47,12/10/21 17:58,100,610,1,12/10/21 17:58,EN,4,1,NA,NA,NA,NA,6,4,4,4,4,4,7,7,1,7,7,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5|9|1|13|10|2|6|12|3|11|8|7|4,1,1,1,1,1,1,1,1,1,1,1,1,1,12|11|8|13|3|9|1|6|7|2|4|10|5,1,1,1,1,1,1,37,1,1,2,1,1,1,5,NA,5,4,4,NA,1,NA,2,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,racism,2,61b3f41a-d25c-bb7d-97fc-ef74ba412385,FL_37,ACB|AWB,ChristianSymbolic|RacialRealistic|RacialSymbolic|ChristianRealistic,Black,3,No,Yes,4.333333333,1,1,7,3,3,2.2,3,4,3.4,3.4
12/10/21 17:56,12/10/21 18:00,100,260,1,12/10/21 18:00,EN,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,7,2,6,5,8,4,5,6,8,4,4,12,12,12|13|3|11|1|6|9|5|2|8|4|7|10,6,4,7,8,7,5,4,3,3,9,6,7,5,6|12|13|8|3|2|1|5|10|4|11|9|7,4,4,5,4,10,9,72,1,2,2,2,3,1,5,NA,5,4,1,NA,0,NA,2,4,3,4,3,4,NA,NA,NA,NA,NA,NA,5,5,4,5,Racism,2,61b3f6e4-72c2-9101-1241-a3c3547bfe17,FL_35,ACB|AWB,ChristianRealistic|RacialRealistic|ChristianSymbolic|RacialSymbolic,None,0,No,No,4.333333333,5,4.333333333,4.5,4,4.5,4,3.833333333,4.25,4.25,4
12/10/21 18:02,12/10/21 18:08,100,333,1,12/10/21 18:08,EN,NA,NA,NA,NA,NA,NA,6,6,7,6,6,6,6,6,5,7,5,5,5,5,6,7,7,6,7,6,5,7,4,4,6,5,6,6,4,7,7,7,3,6,5,5,3,3,6,6,6,6,7,7,5,5,5,3,6,3,17,45,12,8,54,15,10,7,70,22,24,67,69,13|5|9|2|3|12|7|8|4|1|6|10|11,14,13,4,23,18,20,33,13,42,39,39,56,23,9|10|7|11|12|1|8|2|5|3|4|13|6,5,5,6,3,54,55,79,1,1,1,2,5,2,5,NA,5,4,1,NA,1,NA,2,4,5,6,4,4,NA,NA,NA,NA,NA,4,5,5,5,5,Have,2,61b3f876-2282-f904-7082-d47b7b557132,FL_35,AWB|ACB,ChristianRealistic|RacialSymbolic|ChristianSymbolic|RacialRealistic,None,0,Yes,Yes,4.5,5.166666667,6.333333333,5,4.833333333,5.166666667,3.8,4.166666667,4.75,4,3.8
12/10/21 18:10,12/10/21 18:12,100,160,1,12/10/21 18:12,EN,NA,NA,NA,NA,NA,NA,5,7,4,3,4,4,4,3,5,4,3,2,4,4,5,4,3,5,6,6,3,5,5,5,5,6,3,6,6,4,4,5,4,6,3,5,5,7,4,6,7,7,2,4,3,5,4,4,2,4,42,63,44,57,29,37,31,64,31,65,40,39,58,3|5|8|9|1|10|7|12|4|13|6|11|2,47,24,31,23,40,48,39,50,47,49,37,25,30,4|9|5|3|10|7|13|1|2|11|8|6|12,6,3,5,2,58,39,51,1,2,2,2,7,1,5,NA,5,6,1,NA,0,NA,2,3,4,5,3,2,NA,NA,NA,NA,NA,2,4,6,5,6,Fuck Hank friend doordash,1,61b3fa31-a31b-6f9c-ef44-904d7ff461b3,FL_35,ACB|AWB,RacialRealistic|RacialSymbolic|ChristianRealistic|ChristianSymbolic,None,0,No,No,4.5,4.833333333,5,3.875,4.5,4,4,5,5.5,3.4,3.4
12/10/21 18:00,12/10/21 18:15,100,891,1,12/10/21 18:15,EN,NA,NA,4,1,NA,NA,2,2,6,2,2,5,2,2,5,2,1,6,2,3,6,6,2,3,5,2,1,2,2,2,2,7,2,2,5,2,6,2,2,2,5,3,4,3,2,1,4,3,2,3,2,1,5,4,5,2,40,73,82,36,79,29,69,50,44,82,68,42,27,10|1|12|2|3|4|9|11|7|5|8|6|13,79,90,80,81,76,77,80,30,87,78,70,64,22,3|4|1|10|11|7|2|6|13|5|12|8|9,7,2,6,3,46,79,75,2,NA,NA,4,2,1,5,NA,5,2,1,NA,1,NA,2,2,2,6,6,3,NA,NA,NA,NA,NA,5,5,6,6,4,Racial ideology.,NA,61b3f810-b6bc-d2bb-6347-3ad7d390cf87,FL_36,AWB|ACB,RacialSymbolic|ChristianRealistic|ChristianSymbolic|RacialRealistic,White,2,NA,NA,2.166666667,2.666666667,2.5,2.125,5.333333333,2.166666667,2.4,2.833333333,6,3.6,2.2
12/10/21 18:12,12/10/21 18:20,100,479,1,12/10/21 18:20,EN,1,1,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,100,100,100,100,100,100,100,100,100,100,100,100,100,13|11|1|4|7|2|12|10|8|9|5|6|3,100,100,100,100,100,100,100,100,100,100,100,100,100,8|13|3|9|7|11|5|4|12|10|2|1|6,7,7,7,7,99,100,51,1,1,1,1,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,7,7,7,NA,NA,NA,NA,NA,7,7,7,7,7,None,1,61b3fab2-5ea0-a6f4-4f95-9e170c3d4e16,FL_37,AWB|ACB,RacialSymbolic|RacialRealistic|ChristianRealistic|ChristianSymbolic,Black,3,Yes,Yes,5,7,7,5.5,5,5,5.8,5,4,4.6,4.6
12/10/21 18:15,12/10/21 18:25,100,624,1,12/10/21 18:25,EN,NA,NA,NA,NA,NA,NA,6,6,2,5,4,3,6,5,3,6,6,2,5,6,6,6,4,3,3,2,7,7,7,7,7,2,6,4,3,4,3,5,7,6,3,5,4,5,6,4,3,6,6,6,6,5,4,4,5,4,31,33,65,67,70,56,64,59,54,58,31,82,35,1|11|2|6|5|7|9|8|13|12|3|4|10,100,100,75,95,57,100,66,97,82,95,57,95,84,13|3|10|8|9|12|4|7|6|1|11|5|2,4,2,4,2,52,78,57,1,1,1,1,5,1,5,NA,5,5,1,NA,0,NA,2,5,5,2,2,2,NA,NA,NA,NA,NA,5,5,4,4,3,Discrimination,2,61b3fb42-ef8d-06bb-0667-3973762024bd,FL_35,AWB|ACB,RacialSymbolic|RacialRealistic|ChristianRealistic|ChristianSymbolic,None,0,Yes,Yes,5.333333333,6.166666667,5.166666667,5.625,4.666666667,4.833333333,4.6,5.333333333,5,4.2,4.8
