StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,ConsentQuestion,Age18,Age_1,US,SES,Employed,Employed_5_TEXT,Religion,Religion_11_TEXT,Education,Race,Race_8_TEXT,Q174,Q175,Q176,ACBMC1,ACBMC2,Q177,Q178,Q179,AWBMC1,AWBMC2,Q181,Q182,Q183,ABBMC1,ABBMC2,AWB1,AWB2,AWB3,AWB4,AWB5,AWB6,Attention,AWB7,ACB1,ACB2,ACB3,ACB4,ACB5,ACB6,ACB7,ABB1,ABB2,ABB3,ABB4,ABB5,ABB6,ABB7,CN1,CN2,CN3,CN4,CN5,CN6,CN7,ACBMC3,AWBMC3,ABBMC3,Persuasive,Summary,ChristWhite_1,ChristBlack_1,BlackChrist_1,WhiteChrist_1,CeqW,CeqB,AeqW,AeqB,CeqA,WeqA,BeqA,WCeqA,BCeqA,AeqA,BAeqA,WAeqA,LGBTQD1,LGBTQD2,LGBTQD3,LGBTQD4,LGBTQD5,LGBTQD6,VS1,VS2,VS3,VS4,SE1,SE2,SE3,SE4,SE5,RaceTeaching1,RaceTeaching2,RaceTeaching3,Surveil1,Surveil2,Surveil3,Defund1,Defund2,Defund3,Defund4,CID1,CID2,WID1,WID2,BID1,BID2,Conservatism,Denomination,Denomination_5_TEXT,Fundamentalist,FundamentalismCont,Evangelical,Gender,Gender_4_TEXT,Sexual_Orientation,Sexual_Orientation_4_TEXT,Trans,Similar,AssumeChristWhiteYes,AssumeWhiteChristYes,AssumeBlackChristYes,AssumeChristWhite,AssumeWhiteChrist,AssumeBlackChrist,Study_Summary,Participant_Experien,gc,term,Ethnicity,LS,FL_4_DO,FL_6_DO,FL_9_DO,FL_10_DO,FL_12_DO,Percentages_DO,PercentagesRaceChristian_DO,ReligionRaceCircleOverlap2_DO,TrueAmericanCircle2_DO,minutes,B,W,Black,White,Bias,Biasn,AntiChristianBias,AntiWhiteBias,AntiBlackBias,ChristianNationalism,LGBTQDiscrim,VotingSupression,SelfEsteem,AvoidRaceTeaching,MuslimSurveillance,DefundPolice,ChristianID,WhiteID,BlackID
Start Date,End Date,Progress,Duration (in seconds),Finished,Recorded Date,User Language,Q_RecaptchaScore,Do you consent to answer questions to the best of your ability?,Are you at least 18 years old?,What is your age? - Age,Do you currently live in the United States?,What is your yearly household income?,Are you employed? - Selected Choice,Are you employed? - Other: - Text,"What is your present religion, if any? - Selected Choice","What is your present religion, if any? - Something else: - Text",What best describes the highest level of education you have completed?,What is your race/ethnicity? (Check all that apply) - Selected Choice,What is your race/ethnicity? (Check all that apply) - Other (please specify): - Text,How would you describe your memory?,Do you have trouble focusing?,"When learning and memorizing information, do you prefer information to be presented in an auditory or visual format?",Which of the following did the article NOT discuss?,"According to the article, many Christians perceive bias in the U.S.",How would you describe your memory?,Do you have trouble focusing?,"When learning and memorizing information, do you prefer information to be presented in an auditory or visual format?",Which of the following did the article NOT discuss?,"According to the article, many White people perceive bias in the U.S.",How would you describe your memory?,Do you have trouble focusing?,"When learning and memorizing information, do you prefer information to be presented in an auditory or visual format?",Which of the following did the article NOT discuss?,"According to the article, many Black people perceive bias in the U.S.",White people are victims of prejudice in the U.S.,White people's freedoms are restricted as a result of discrimination in the U.S.,Discrimination against White people is on the rise in the U.S.,White people do not experience racial bias in the U.S.,The tables have turned; White people are now likely to experience discrimination,Recent efforts to achieve racial equality have disadvantaged White people,Please select 5 to show that you're paying attention. Thank you.,White people face more bias and discrimination than most groups in America,Christians are victims of prejudice in the U.S.,Christians' freedoms are restricted as a result of discrimination in the U.S.,Christians are unlikely to be victims of religious discrimination in the U.S.,Discrimination against Christians is on the rise in the U.S.,Christians do not have as many freedoms as non-Christians in the U.S.,Christians do not experience religious bias in the U.S.,Christians face more bias and discrimination than most groups in America,Black people are victims of prejudice in the U.S.,Black people's freedoms are restricted as a result of discrimination in the U.S.,Black people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against Black people is on the rise in the U.S.,Black people do not have as many freedoms as non-Black people in the U.S.,Black people do not experience racial bias in the U.S.,Black people face more bias and discrimination than most groups in America,The federal government should declare the United States a Christian Nation,The federal government should advocate Christian values,The federal government should allow the display of religious symbols in public spaces,The federal government should allow prayer in public schools,The success of the United States is part of God’s plan,The federal government should enforce a strict separation of church and state,I consider founding documents like the Declaration of Independence and the U.S. Constitution to be divinely inspired,Which of the following did the article discuss?,Which of the following did the article discuss?,Which of the following did the article discuss?,How persuasive was the article you read at the beginning of the study?,"Please provide a short, one-sentence summary of the article:",What percentage of true Christians in the U.S. do you think are White? - Percent,What percentage of true Christians in the U.S. do you think are Black? - Percent,What percentage of Black people in the U.S. do you think are Christian? - Percent,What percentage of White people in the U.S. do you think are Christian? - Percent,Please select the image that best describes the relationship between being truly Christian and being truly White.,Please select the image that best describes the relationship between being truly Christian and being truly Black.,Please select the image that best describes the relationship between being truly Atheist and being truly White.,Please select the image that best describes the relationship between being truly Atheist and being truly Black.,Please select the image that best describes the relationship between being Christian and being a true American.,Please select the image that best describes the relationship between being White and being a true American.,Please select the image that best describes the relationship between being Black and being a true American.,Please select the image that best describes the relationship between being a White Christian and being a true American.,Please select the image that best describes the relationship between being a Black Christian and being a true American.,Please select the image that best describes the relationship between being an Atheist and being a true American.,Please select the image that best describes the relationship between being a Black Atheist and being a true American.,Please select the image that best describes the relationship between being a White Atheist and being a true American.,Children should not be taught about sexual orientation or gender identity in schools,Transgender people should use the bathroom that corresponds with their sex assigned at birth,Transgender women should not be able to play women’s sports,Religious people should have the right to refuse service to LGBT people when it goes against their religious values,It is wrong for doctors to administer puberty blockers or other gender affirming treatments to transgender children,The U.S. Supreme Court should overturn the legalization of gay marriage,Felons should not be allowed to vote in U.S. elections,Voters should have to provide more proof of their identity,It should be easier to vote in the U.S.,The U.S. should automatically register voters,"On the whole, I am satisfied with myself",I feel that I have a number of good qualities,I feel I do not have much to be proud of,I certainly feel useless at times,"All in all, I am inclined to feel that I am a failure",Critical Race Theory should not be taught to children in school,Elementary schools should avoid topics related to race,Books that advocate critical race theories should not be in schools,Increased surveillance of Arabs in the U.S. is necessary to avoid terrorist attacks,"To ensure public safety, the U.S. must surveil Muslims/Mosques in particular",Ordinary Americans need to keep a watchful eye on their Muslim neighbors,Police budgets are far larger than necessary,Increasing funding to police does not increase safety,The bulk of police funding could be better spent elsewhere,Police should be supported,My religion is an important reflection of who I am,"In general, my religion is an important part of my self-image",Being White is an important reflection of who I am,"In general, being White is an important part of my self-image",Being Black is an important reflection of who I am,"In general, being Black is an important part of my self-image","In general, do you think of yourself as _______?",What best describes your denomination? - Selected Choice,What best describes your denomination? - Other: - Text,Do you consider yourself a fundamentalist Christian (a fundamentalist Christian is someone who believes in the literal truth of the Bible)?,Which of these statements most closely describes your view of the Bible,"Would you describe yourself as ""born-again"" and/or an evangelical Christian?",What most closely describes your gender identity? - Selected Choice,What most closely describes your gender identity? - Prefer to self-describe - Text,How do you identify in terms of sexual orientation? - Selected Choice,How do you identify in terms of sexual orientation? - Prefer to self-describe - Text,Are you transgender?,Have you completed a study similar to this one previously?,"When you read about Christians who feel discriminated against, did you make any assumptions about the racial group these Christians belonged to?","When you read about White people who feel discriminated against, did you make any assumptions about the religious group these White people belonged to?","When you read about Black people who feel discriminated against, did you make any assumptions about the religious group these Black people belonged to?","When you read about Christians who feel discriminated against, what racial group did you assume most of these Christians belonged to?","When you read about White people who feel discriminated against, what religious group did you assume most of these White people belonged to?","When you read about Black people who feel discriminated against, what religious group did you assume most of these Black people belonged to?",Why do you think this study was conducted?,Feel free to tell us anything else you would like about your experiences with this study,gc,term,Ethnicity,LS,FL_4 - Block Randomizer - Display Order,FL_6 - Block Randomizer - Display Order,FL_9 - Block Randomizer - Display Order,FL_10 - Block Randomizer - Display Order,FL_12 - Block Randomizer - Display Order,Percentages - Display Order,Percentages Race Christian - Display Order,Religion Race Circle Overlap 2 - Display Order,True American Circle 2 - Display Order,Duration (in seconds),,,,,,,,,,,,,,,,,,,
6/22/22 13:18,6/22/22 13:36,100,1063,1,6/22/22 13:36,EN,1,1,1,73,1,3,4,NA,1,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2,5,2,3,3,3,3,3,3,3,4,3,3,2,2,2,3,3,3,4,4,3,2,3,NA,NA,NA,NA,NA,31,26,91,67,2,5,1,1,5,5,5,5,5,3,3,4,4,6,5,5,6,2,3,5,3,1,7,6,2,2,2,6,4,5,3,2,2,1,2,2,6,5,4,2,2,NA,NA,6,1,NA,0,2,0,2,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,Dont know or care,NA,1,NA,White,694,ControlBlock,FL_84|Anti-ChristianBias|Anti-BlackBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,VoterSuppression|DefundPolice|Self-Esteem|MuslimSurveillanceAttitudes|TeachingRaceinSchools,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|CeqW|AeqW|CeqB|AeqB,Q203|WCeqA|WAeqA|AeqA|WeqA|CeqA|BeqA|BAeqA|BCeqA,17.71666667,non-Black,White,White,White,None,0,3.571428571,2.571428571,3.571428571,3.428571429,4.666666667,3,1.8,5,2.333333333,1.75,4.5,2,NaN
6/22/22 13:17,6/22/22 13:36,100,1125,1,6/22/22 13:36,EN,0.899999976,1,1,58,1,3,1,NA,1,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,5,4,1,2,1,1,6,2,2,5,1,2,1,1,1,1,6,1,5,5,2,5,4,2,5,1,1,3,3,2,3,2,NA,NA,4,5,"That Black racism and bias are on the rise in the US, because more black people are born into poverty and don't have a way out and the cops are called on them more.",70,56,62,72,4,3,3,2,5,5,5,5,5,4,4,3,2,2,2,3,7,4,4,6,7,4,6,7,2,1,1,2,3,4,2,1,2,3,5,3,5,5,5,2,2,NA,NA,5,1,NA,0,3,0,1,NA,1,NA,0,3,NA,NA,2,NA,NA,NA,To judge black bias and see how people view the world through their own eyes.,Enjoyed the survey,1,NA,White,694,Anti-BlackBlock,Anti-ChristianBias|Anti-BlackBias|FL_84,Percentages|PercentagesRaceChristian,ReligionRaceCircleOverlap2|TrueAmericanCircle2,DefundPolice|MuslimSurveillanceAttitudes|TeachingRaceinSchools|VoterSuppression|Self-Esteem,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|AeqB|CeqB|CeqW|AeqW,Q203|WAeqA|BeqA|CeqA|AeqA|BCeqA|WCeqA|BAeqA|WeqA,18.75,non-Black,White,White,White,Black,3,2.142857143,1.571428571,5.142857143,2.142857143,3.333333333,4.25,1.4,3,1.666666667,3.5,5,2,NaN
6/22/22 13:14,6/22/22 13:37,100,1359,1,6/22/22 13:37,EN,1,1,1,60,1,4,1,NA,1,NA,6,1,NA,NA,NA,NA,NA,NA,8,7,5,4,1,NA,NA,NA,NA,NA,4,2,5,3,5,4,5,2,4,3,3,5,2,3,1,4,2,3,3,1,2,2,1,3,2,2,3,5,3,NA,4,NA,2,US culture is moving toward protection of Black rights at an accelerated pace with bias against white citizens,30,30,30,30,1,1,1,1,1,1,1,1,1,1,1,1,7,4,7,7,7,2,6,7,2,1,6,7,1,1,1,7,3,7,4,4,1,3,3,2,7,7,7,1,1,NA,NA,5,1,NA,1,3,1,1,NA,1,NA,0,3,NA,2,NA,NA,NA,NA,a cultural pulse,NA,1,NA,White,694,Anti-WhiteBlock,Anti-BlackBias|FL_84|Anti-ChristianBias,PercentagesRaceChristian|Percentages,ReligionRaceCircleOverlap2|TrueAmericanCircle2,DefundPolice|VoterSuppression|MuslimSurveillanceAttitudes|Self-Esteem|TeachingRaceinSchools,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqB|AeqB|CeqW|AeqW,Q203|CeqA|WeqA|BeqA|BAeqA|WAeqA|WCeqA|AeqA|BCeqA,22.65,non-Black,White,White,White,White,2,3.571428571,3.857142857,3.285714286,2.142857143,5.666666667,1.5,1.2,5.666666667,3,2.25,7,1,NaN
6/22/22 13:06,6/22/22 13:37,100,1821,1,6/22/22 13:37,EN,1,1,1,66,1,2,4,NA,1,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,4,1,1,1,1,7,1,1,5,1,2,2,1,2,1,1,1,7,4,1,7,7,1,7,2,5,5,5,4,1,5,NA,NA,4,7,Black people are experiencing bias and discrimination more on past few years,30,71,80,60,2,3,2,1,4,2,4,2,4,1,1,1,2,7,6,3,7,6,1,1,7,7,5,6,1,4,1,7,2,5,7,1,5,4,7,5,4,7,7,NA,NA,7,7,4,1,NA,1,4,1,1,NA,1,NA,0,3,NA,NA,2,NA,NA,NA,A necessary topic,N/A,1,NA,Black,504,Anti-BlackBlock,Anti-BlackBias|FL_84|Anti-ChristianBias,PercentagesRaceChristian|Percentages,ReligionRaceCircleOverlap2|TrueAmericanCircle2,VoterSuppression|DefundPolice|MuslimSurveillanceAttitudes|Self-Esteem|TeachingRaceinSchools,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|AeqB|CeqW|CeqB|AeqW,Q203|BeqA|WCeqA|CeqA|WeqA|WAeqA|BCeqA|BAeqA|AeqA,30.35,Black,non-exclusive-White,Black,Black,Black,3,3.142857143,1,6.571428571,4.428571429,5.166666667,7,2.2,4.666666667,4.333333333,5,7,NaN,7
6/22/22 13:29,6/22/22 13:37,100,462,1,6/22/22 13:37,EN,0.899999976,1,1,69,1,4,4,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,5,4,5,4,4,4,4,6,2,4,3,5,5,4,2,1,4,4,3,3,3,3,3,2,3,NA,NA,NA,NA,NA,70,40,70,72,3,3,3,2,4,5,5,5,5,4,2,3,7,7,7,4,7,4,7,7,4,1,6,6,2,2,1,7,4,7,5,5,4,1,3,2,7,7,7,7,7,NA,NA,6,1,NA,1,3,0,1,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,White,694,ControlBlock,FL_84|Anti-BlackBias|Anti-ChristianBias,Percentages|PercentagesRaceChristian,ReligionRaceCircleOverlap2|TrueAmericanCircle2,TeachingRaceinSchools|Self-Esteem|VoterSuppression|MuslimSurveillanceAttitudes|DefundPolice,Q76|ChristWhite|ChristBlack,Q189|BlackChrist|WhiteChrist,Q1|CeqB|AeqB|CeqW|AeqW,Q203|WCeqA|WAeqA|BeqA|BAeqA|BCeqA|WeqA|CeqA|AeqA,7.7,non-Black,White,White,White,None,0,3.857142857,4.571428571,3.571428571,3.142857143,6,1.75,1.8,6,4.666666667,1.75,7,7,NaN
6/22/22 13:25,6/22/22 13:37,100,754,1,6/22/22 13:37,EN,1,1,1,68,1,2,5,Homemaker,1,NA,6,1,NA,9,5,11,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,5,4,5,3,5,4,5,5,4,3,4,5,4,5,4,4,3,3,3,4,3,3,2,3,4,4,NA,NA,4,Christians are feeling more prejudice that they used with fines or jail and actions in schools.,41,39,60,56,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,4,6,4,4,4,4,6,5,3,2,1,2,2,5,4,5,3,3,4,2,7,6,6,5,5,NA,NA,6,1,NA,1,4,1,1,NA,1,NA,0,3,2,NA,NA,NA,NA,NA,To see how Americans and color relate,NA,1,NA,White,694,Anti-ChristianBlock,FL_84|Anti-ChristianBias|Anti-BlackBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,TeachingRaceinSchools|MuslimSurveillanceAttitudes|VoterSuppression|Self-Esteem|DefundPolice,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqW|AeqW|AeqB|CeqB,Q203|WCeqA|AeqA|WeqA|WAeqA|BCeqA|BAeqA|CeqA|BeqA,12.56666667,non-Black,White,White,White,Christian,1,4.285714286,4.428571429,4,3.142857143,5.666666667,4,2.2,3,4,2.5,6,5,NaN
6/22/22 13:08,6/22/22 13:37,100,1766,1,6/22/22 13:37,EN,0.899999976,1,1,71,1,3,4,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,7,5,5,4,1,NA,NA,NA,NA,NA,6,6,6,2,6,6,5,6,2,2,2,2,2,2,2,5,2,2,2,2,3,2,3,4,2,4,4,4,4,NA,4,NA,5,"Pretty persuasive because it’s true, but not openly discussed.",45,60,75,80,4,4,4,3,3,3,2,4,3,3,4,1,2,6,6,6,6,6,6,6,3,2,6,6,3,2,2,4,2,4,5,5,5,2,2,2,6,6,6,6,6,NA,NA,5,1,NA,0,2,0,2,NA,1,NA,0,3,NA,2,NA,NA,NA,NA,Probably because of media bias influence.,Good study. Too bad our society has become less religious and more racist.,1,NA,White,694,Anti-WhiteBlock,Anti-ChristianBias|FL_84|Anti-BlackBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,Self-Esteem|MuslimSurveillanceAttitudes|DefundPolice|VoterSuppression|TeachingRaceinSchools,Q76|ChristBlack|ChristWhite,Q189|WhiteChrist|BlackChrist,Q1|AeqW|CeqB|AeqB|CeqW,Q203|CeqA|BeqA|BCeqA|WAeqA|BAeqA|WeqA|AeqA|WCeqA,29.43333333,non-Black,White,White,White,White,2,3.142857143,6,3.428571429,3.285714286,5.333333333,2.25,2.2,3.333333333,5,2,6,6,NaN
6/22/22 13:18,6/22/22 13:37,100,1148,1,6/22/22 13:37,EN,1,1,1,61,1,2,3,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,4,2,5,3,2,2,3,3,2,2,2,4,4,3,3,2,2,2,3,5,5,5,3,5,3,NA,NA,NA,NA,NA,10,10,31,40,1,1,1,1,1,5,5,5,5,1,5,1,1,1,7,7,4,7,1,1,7,7,7,7,1,2,1,4,4,4,2,4,1,7,7,3,7,3,2,1,1,NA,NA,4,1,NA,1,4,1,2,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,For information,NA,1,NA,White,694,ControlBlock,FL_84|Anti-ChristianBias|Anti-BlackBias,PercentagesRaceChristian|Percentages,ReligionRaceCircleOverlap2|TrueAmericanCircle2,TeachingRaceinSchools|VoterSuppression|Self-Esteem|MuslimSurveillanceAttitudes|DefundPolice,Q76|ChristWhite|ChristBlack,Q189|BlackChrist|WhiteChrist,Q1|AeqW|CeqB|CeqW|AeqB,Q203|BCeqA|BAeqA|WCeqA|BeqA|AeqA|WeqA|WAeqA|CeqA,19.13333333,non-Black,White,White,White,None,0,3.142857143,3.428571429,3.714285714,3.571428571,4.5,7,1.2,4,2.333333333,4.5,2.5,1,NaN
6/22/22 13:25,6/22/22 13:38,100,769,1,6/22/22 13:38,EN,0.899999976,1,1,32,1,4,2,NA,1,NA,5,1,NA,8,6,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,4,4,4,5,5,6,6,2,6,1,1,6,5,5,2,5,2,1,4,4,4,4,4,3,2,3,4,NA,NA,6,How Christians are being discriminated against.,50,48,50,50,5,5,1,1,5,5,4,5,4,1,1,1,7,7,7,7,7,4,4,6,4,1,7,6,1,1,1,7,7,7,6,5,6,1,1,1,6,7,6,1,1,NA,NA,7,1,NA,1,4,1,1,NA,1,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,White,694,Anti-ChristianBlock,FL_84|Anti-ChristianBias|Anti-BlackBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,VoterSuppression|MuslimSurveillanceAttitudes|Self-Esteem|TeachingRaceinSchools|DefundPolice,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqW|CeqB|AeqB|AeqW,Q203|CeqA|BeqA|BAeqA|WeqA|WAeqA|AeqA|WCeqA|BCeqA,12.81666667,non-Black,White,White,White,Christian,1,5.428571429,4.714285714,4.857142857,3.714285714,6.5,2.75,1.2,7,5.666666667,1.25,6.5,1,NaN
6/22/22 13:11,6/22/22 13:39,100,1649,1,6/22/22 13:39,EN,0.899999976,1,1,67,1,2,4,NA,1,NA,3,1,NA,NA,NA,NA,NA,NA,10,4,5,4,1,NA,NA,NA,NA,NA,7,7,7,1,7,7,5,7,7,7,1,7,7,1,4,4,4,4,4,4,4,4,1,2,5,5,3,3,3,NA,4,NA,7,I find this to be the way it is today,50,50,50,50,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,1,7,4,4,4,4,1,7,7,1,4,1,7,7,7,5,5,5,5,7,7,7,6,5,6,6,NA,NA,4,1,NA,0,3,1,1,NA,1,NA,0,3,NA,2,NA,NA,NA,NA,NA,NA,1,NA,White,694,Anti-WhiteBlock,Anti-ChristianBias|FL_84|Anti-BlackBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,DefundPolice|VoterSuppression|Self-Esteem|TeachingRaceinSchools|MuslimSurveillanceAttitudes,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|CeqB|AeqB|AeqW|CeqW,Q203|WAeqA|WCeqA|BAeqA|BeqA|AeqA|CeqA|BCeqA|WeqA,27.48333333,non-Black,White,White,White,White,2,6.571428571,7,4,3.142857143,5.5,3.25,1.6,7,5,5,5.5,6,NaN
6/22/22 13:16,6/22/22 13:39,100,1379,1,6/22/22 13:39,EN,0.899999976,1,1,79,1,5,4,NA,1,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,4,4,1,3,4,7,2,7,6,5,5,7,7,1,7,6,3,5,6,5,5,4,4,6,5,5,5,5,5,5,5,5,NA,NA,4,4,shows how far black people have come considering the bias many people have against them,42,20,34,51,4,3,2,1,5,4,4,5,4,5,1,3,7,7,7,7,7,7,7,7,1,7,7,7,1,1,7,7,7,1,6,6,1,1,4,1,7,7,7,7,7,NA,NA,7,2,NA,0,3,0,2,NA,1,NA,0,2,NA,NA,2,NA,NA,NA,to satisfy some college group wanting to know this information,NA,1,NA,White,694,Anti-BlackBlock,FL_84|Anti-BlackBias|Anti-ChristianBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,DefundPolice|Self-Esteem|VoterSuppression|TeachingRaceinSchools|MuslimSurveillanceAttitudes,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|CeqW|AeqW|CeqB|AeqB,Q203|BeqA|WCeqA|WeqA|WAeqA|AeqA|CeqA|BAeqA|BCeqA,22.98333333,non-Black,White,White,White,Black,3,6.285714286,5.428571429,4.142857143,4.428571429,7,2.5,2.2,5,4.333333333,1.75,7,7,NaN
6/22/22 13:11,6/22/22 13:40,100,1712,1,6/22/22 13:40,EN,1,1,1,63,1,2,4,NA,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,1,1,5,1,1,1,7,1,1,7,1,5,5,1,5,5,1,5,1,1,1,1,1,5,1,NA,NA,NA,NA,NA,10,40,40,29,2,4,1,2,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,7,7,5,7,1,1,1,1,1,1,1,1,1,3,5,4,5,1,1,5,5,NA,NA,3,2,NA,0,2,0,1,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,possible bias,"There is no such thing as CRT in schools unless going to a law institute and decide to take it as a supplemental class, questions like this can be seen as misleading",1,NA,White,694,ControlBlock,Anti-BlackBias|Anti-ChristianBias|FL_84,PercentagesRaceChristian|Percentages,ReligionRaceCircleOverlap2|TrueAmericanCircle2,DefundPolice|TeachingRaceinSchools|MuslimSurveillanceAttitudes|Self-Esteem|VoterSuppression,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqB|AeqB|CeqW|AeqW,Q203|CeqA|BCeqA|WCeqA|WeqA|BeqA|BAeqA|AeqA|WAeqA,28.53333333,non-Black,White,White,White,None,0,1,1,5.571428571,1,2,7,1.4,1,1,3.75,1,5,NaN
6/22/22 12:27,6/22/22 13:40,100,4361,1,6/22/22 13:40,EN,1,1,1,45,1,2,1,NA,1,NA,3,1,NA,NA,NA,NA,NA,NA,10,5,11,4,1,NA,NA,NA,NA,NA,6,4,7,1,7,7,5,6,6,6,1,7,2,2,6,2,1,2,3,1,2,1,3,5,5,5,5,1,2,NA,4,NA,7,That people who are white are being treated unfairl,58,50,68,84,5,5,1,2,5,5,5,5,5,1,1,1,4,6,4,4,7,2,4,1,6,7,7,7,1,5,1,2,1,2,6,2,4,2,2,2,6,5,6,6,6,NA,NA,6,5,Christian,1,4,1,1,NA,1,NA,0,3,NA,2,NA,NA,NA,NA,To get thoughts on racism of every color even white. Also to see how white Americans feel the way they are trea,NA,1,NA,White,694,Anti-WhiteBlock,Anti-BlackBias|FL_84|Anti-ChristianBias,PercentagesRaceChristian|Percentages,ReligionRaceCircleOverlap2|TrueAmericanCircle2,TeachingRaceinSchools|DefundPolice|VoterSuppression|MuslimSurveillanceAttitudes|Self-Esteem,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqB|AeqB|CeqW|AeqW,Q203|AeqA|BeqA|WAeqA|BAeqA|WeqA|BCeqA|CeqA|WCeqA,72.68333333,non-Black,White,White,White,White,2,5.714285714,6.285714286,2.857142857,4.285714286,4.5,6,1.8,1.666666667,4,2,5.5,6,NaN
6/22/22 13:32,6/22/22 13:40,100,501,1,6/22/22 13:40,EN,1,1,1,62,1,3,3,NA,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,3,1,5,3,2,1,2,2,1,2,2,4,1,1,3,1,1,3,1,1,5,1,1,5,1,NA,NA,NA,NA,NA,50,50,58,58,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,5,3,3,7,1,1,7,7,1,1,1,7,3,3,1,1,1,1,3,1,7,5,4,3,2,NA,NA,5,2,NA,0,3,0,1,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,to get a feel of how people view racism,NA,1,NA,White,694,ControlBlock,FL_84|Anti-BlackBias|Anti-ChristianBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,MuslimSurveillanceAttitudes|TeachingRaceinSchools|VoterSuppression|DefundPolice|Self-Esteem,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|AeqB|AeqW|CeqB|CeqW,Q203|WAeqA|BAeqA|AeqA|CeqA|WCeqA|BCeqA|WeqA|BeqA,8.35,non-Black,White,White,White,None,0,2.857142857,2.714285714,3.714285714,1.571428571,6,2,1,4.333333333,1,1.5,4.5,2.5,NaN
